Action ID,Package ID,Package Decription,Package Groups,Strategy ID,Strategy,ID,Asset Name,Interval,Interval Units,Recommended Resource,Shutdown Required,Reference Column,Job Plan ID,Action Name,Plan Description,MyPlant Document Number,Oracle Activity,
Managed by Parent Maintenance_A02,Cooroo Plant - Inlet Separation - Inlet Manifold,Cooroo Plant - Inlet Separation - Inlet Manifold,5200 - Cooroo Plant,COR INL SEP 5200-A6-CO-006,,,5200-A6-CO-006,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Cooroo Plant - Inlet Separation - Inlet Manifold,Cooroo Plant - Inlet Separation - Inlet Manifold,5200 - Cooroo Plant,COR INL SEP 5200-PSV-5227,,,5200-PSV-5227,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Run To Failure-SWITCH-VIBRATION_A01,Cooroo Plant - Inlet Separation - Inlet Manifold,Cooroo Plant - Inlet Separation - Inlet Manifold,5200 - Cooroo Plant,COR INL SEP 5200-HS-5231,,,5200-HS-5231,,,,,,Run To Failure-SWITCH-VIBRATION,Run To Failure-SWITCH-VIBRATION,RTF,RTF,RTF,
Run To Failure-SWITCH-VIBRATION_A01,Cooroo Plant - Inlet Separation - Control and Monitor,Cooroo Plant - Inlet Separation - Control and Monitor,5200 - Cooroo Plant,COR INL SEP 5200-LSH-5235,,,5200-LSH-5235,,,,,,Run To Failure-SWITCH-VIBRATION,Run To Failure-SWITCH-VIBRATION,RTF,RTF,RTF,
Run To Failure-SWITCH-VIBRATION_A01,Cooroo Plant - Inlet Separation - Inlet Manifold,Cooroo Plant - Inlet Separation - Inlet Manifold,5200 - Cooroo Plant,COR INL SEP 5200-HS-5232,,,5200-HS-5232,,,,,,Run To Failure-SWITCH-VIBRATION,Run To Failure-SWITCH-VIBRATION,RTF,RTF,RTF,
Managed by Integrity_A01,Cooroo Plant - Oil Storage Tank - Test Tank,Cooroo Plant - Oil Storage Tank - Test Tank,5200 - Cooroo Plant,COR OIL STRG 5200-TK-003,,,5200-TK-003,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-LSHL-036,,,5200-LSHL-036,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-LSHH-038,,,5200-LSHH-038,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Dewatering Tank,Cooroo Plant - Oil Storage Tank - Dewatering Tank,5200 - Cooroo Plant,COR OIL STRG 5200-FQI-0033,,,5200-FQI-0033,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Test Tank,Cooroo Plant - Oil Storage Tank - Test Tank,5200 - Cooroo Plant,COR OIL STRG 5200-SP58-003,,,5200-SP58-003,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-TK-002,,,5200-TK-002,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-LIT-5230,,,5200-LIT-5230,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-SP58-004,,,5200-SP58-004,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Test Tank,Cooroo Plant - Oil Storage Tank - Test Tank,5200 - Cooroo Plant,COR OIL STRG 5200-TK-003-PISP-2,,,5200-TK-003-PISP-2,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Parent Asset - Maintenance covered by children_A03,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-SAT-STO-BND,,,5200-SAT-STO-BND,,,,,,Parent Asset - Maintenance covered by children,Parent Asset - Maintenance covered by children,Parent Asset,Parent Asset,Parent Asset,
Managed by Integrity_A01,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-LSHH-0038,,,5200-LSHH-0038,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Cooroo Plant - Oil Storage Tank - Dewatering Tank,Cooroo Plant - Oil Storage Tank - Dewatering Tank,5200 - Cooroo Plant,COR OIL STRG 5200-LSHH-5241,,,5200-LSHH-5241,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Test Tank,Cooroo Plant - Oil Storage Tank - Test Tank,5200 - Cooroo Plant,COR OIL STRG 5200-PSV-5221,,,5200-PSV-5221,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Test Tank,Cooroo Plant - Oil Storage Tank - Test Tank,5200 - Cooroo Plant,COR OIL STRG 5200-TK-003-VETK-1,,,5200-TK-003-VETK-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-TK-010-PISP-2,,,5200-TK-010-PISP-2,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-SP58-002,,,5200-SP58-002,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Test Tank,Cooroo Plant - Oil Storage Tank - Test Tank,5200 - Cooroo Plant,COR OIL STRG 5200-TK-003-CO,,,5200-TK-003-CO,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-TK-010-VETK-1,,,5200-TK-010-VETK-1,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-TK-002-CO,,,5200-TK-002-CO,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Dewatering Tank,Cooroo Plant - Oil Storage Tank - Dewatering Tank,5200 - Cooroo Plant,COR OIL STRG 5200-SP58-001,,,5200-SP58-001,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Integrity_A01,Cooroo Plant - Oil Storage Tank - Dewatering Tank,Cooroo Plant - Oil Storage Tank - Dewatering Tank,5200 - Cooroo Plant,COR OIL STRG 5200-TK-001,,,5200-TK-001,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Integrity_A01,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-TK-010,,,5200-TK-010,,,,,,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,Managed by Integrity,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Test Tank,Cooroo Plant - Oil Storage Tank - Test Tank,5200 - Cooroo Plant,COR OIL STRG 5200-LIT-5229,,,5200-LIT-5229,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Managed by Parent Maintenance_A02,Cooroo Plant - Oil Storage Tank - Tank,Cooroo Plant - Oil Storage Tank - Tank,5200 - Cooroo Plant,COR OIL STRG 5200-LIT-5242,,,5200-LIT-5242,,,,,,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,Managed by Parent Maintenance,
Run To Failure-CONTROLLER_A01,Cooroo Plant - Radio And Communications Equipment;Remote Operations Controller - Auxillary Equipment,Cooroo Plant - Radio And Communications Equipment;Remote Operations Controller - Auxillary Equipment,5200 - Cooroo Plant,COR EQPT 5200-UY-5237-AECO-2,,,5200-UY-5237-AECO-2,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Cooroo Plant - Radio And Communications Equipment;Remote Operations Controller - Auxillary Equipment,Cooroo Plant - Radio And Communications Equipment;Remote Operations Controller - Auxillary Equipment,5200 - Cooroo Plant,COR EQPT 5200-UY-5237-IPMU-1,,,5200-UY-5237-IPMU-1,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Cooroo Plant - Radio And Communications Equipment;Remote Operations Controller - Auxillary Equipment,Cooroo Plant - Radio And Communications Equipment;Remote Operations Controller - Auxillary Equipment,5200 - Cooroo Plant,COR EQPT 5200-UY-5237-AECO-5,,,5200-UY-5237-AECO-5,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Cooroo Plant - Radio And Communications Equipment;Remote Operations Controller - Auxillary Equipment,Cooroo Plant - Radio And Communications Equipment;Remote Operations Controller - Auxillary Equipment,5200 - Cooroo Plant,COR EQPT 5200-UY-5237-EDVR-3,,,5200-UY-5237-EDVR-3,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
Run To Failure-CONTROLLER_A01,Cooroo Plant - Radio And Communications Equipment;Remote Operations Controller - Auxillary Equipment,Cooroo Plant - Radio And Communications Equipment;Remote Operations Controller - Auxillary Equipment,5200 - Cooroo Plant,COR EQPT 5200-UY-5237-EDBA-4,,,5200-UY-5237-EDBA-4,,,,,,Run To Failure-CONTROLLER,Run To Failure-CONTROLLER,RTF,RTF,RTF,
